cluster_id	protein_count	taxon_count	GO_domain_ids	GO_domain_description	IPR_domain_ids	IPR_domain_description	Pfam_domain_ids	Pfam_domain_description
OG0010589	3	3	GO:0000981;GO:0003677;GO:0006351;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;DNA binding ;DNA-templated transcription ;regulation of DNA-templated transcription ;zinc ion binding 	IPR001138;IPR007219	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Domain Transcription factor domain, fungi	PF00172;PF04082	Fungal Zn(2)-Cys(6) binuclear cluster domain;Fungal specific transcription factor domain 
OG0010590	3	3	None	None	IPR033121	Domain Peptidase family A1 domain	PF00026	Eukaryotic aspartyl protease
OG0010591	3	3	GO:0004497;GO:0005506;GO:0016705;GO:0020037	monooxygenase activity ;iron ion binding ;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ;heme binding 	IPR001128	Family Cytochrome P450	PF00067	Cytochrome P450
OG0010592	3	3	None	None	IPR007941	Family Protein of unknown function DUF726	PF05277	Protein of unknown function (DUF726)
OG0010593	3	3	None	None	None	None	None	None
OG0010594	3	2	GO:0071949	FAD binding 	IPR002938	Domain FAD-binding domain	PF01494	FAD binding domain
OG0010595	3	2	None	None	IPR037401	Domain SnoaL-like domain	PF13577	SnoaL-like domain
OG0010596	3	2	None	None	None	None	None	None
OG0010597	3	3	None	None	IPR010730	Domain Heterokaryon incompatibility	PF06985	Heterokaryon incompatibility protein (HET)
OG0010598	3	3	GO:0003677;GO:0006351;GO:0008270	DNA binding ;DNA-templated transcription ;zinc ion binding 	IPR007219	Domain Transcription factor domain, fungi	PF04082	Fungal specific transcription factor domain 
OG0010599	3	3	GO:0004553;GO:0005975	hydrolase activity, hydrolyzing O-glycosyl compounds ;carbohydrate metabolic process 	IPR000322;IPR025887	Domain Glycoside hydrolase family 31, TIM barrel domain;Domain Glycoside hydrolase family 31, N-terminal domain	PF01055;PF13802	Glycosyl hydrolases family 31 TIM-barrel domain;Glycosyl hydrolase 31 N-terminal galactose mutarotase-like domain
OG0010600	3	3	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 	IPR005828	Family Major facilitator, sugar transporter-like	PF00083	Sugar (and other) transporter
OG0010601	3	3	None	None	None	None	None	None
OG0010602	3	3	None	None	IPR013087	Domain Zinc finger C2H2-type	PF00096	Zinc finger, C2H2 type
OG0010603	3	3	None	None	IPR013149	Domain Alcohol dehydrogenase-like, C-terminal	PF00107	Zinc-binding dehydrogenase
OG0010604	3	3	None	None	None	None	None	None
OG0010605	3	2	None	None	None	None	None	None
OG0010606	3	3	None	None	IPR021858	Family Fungal transcription factor	PF11951	Fungal specific transcription factor domain
OG0010607	3	2	GO:0016491	oxidoreductase activity 	IPR015590	Domain Aldehyde dehydrogenase domain	PF00171	Aldehyde dehydrogenase family
OG0010608	3	3	None	None	IPR021858	Family Fungal transcription factor	PF11951	Fungal specific transcription factor domain
OG0010609	3	3	GO:0005515	protein binding 	IPR001452;IPR010730	Domain SH3 domain;Domain Heterokaryon incompatibility	PF07653;PF06985	Variant SH3 domain;Heterokaryon incompatibility protein (HET)
OG0010610	3	2	GO:0003677;GO:0006351;GO:0008270;GO:0000981;GO:0006355	DNA binding ;DNA-templated transcription ;zinc ion binding ;DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription 	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain	PF04082;PF00172	Fungal specific transcription factor domain ;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0010611	3	3	None	None	None	None	None	None
OG0010612	3	3	GO:0005507;GO:0008131;GO:0009308;GO:0048038	copper ion binding ;primary methylamine oxidase activity ;amine metabolic process ;quinone binding 	IPR015798;IPR015800;IPR015802	Domain Copper amine oxidase, catalytic domain;Domain Copper amine oxidase, N2-terminal;Domain Copper amine oxidase, N3-terminal	PF01179;PF02727;PF02728	Copper amine oxidase, enzyme domain;Copper amine oxidase, N2 domain;Copper amine oxidase, N3 domain
OG0010613	3	3	GO:0016787	hydrolase activity 	IPR006680	Domain Amidohydrolase-related	PF04909	Amidohydrolase
OG0010614	3	2	None	None	IPR022190	Family Protein of unknown function DUF3716	PF12511	Protein of unknown function (DUF3716) 
OG0010615	3	3	GO:0016787	hydrolase activity 	IPR013094	Domain Alpha/beta hydrolase fold-3	PF07859	alpha/beta hydrolase fold
OG0010616	3	3	None	None	None	None	None	None
OG0010617	3	3	None	None	None	None	None	None
OG0010618	3	3	None	None	IPR001608;IPR026956	Domain Alanine racemase, N-terminal;Domain D-serine dehydratase-like domain	PF01168;PF14031	Alanine racemase, N-terminal domain;Putative serine dehydratase domain
OG0010619	3	3	None	None	None	None	None	None
OG0010620	3	3	None	None	None	None	None	None
OG0010621	3	3	None	None	None	None	None	None
OG0010622	3	3	None	None	None	None	None	None
OG0010623	3	3	GO:0005515	protein binding 	IPR000210	Domain BTB/POZ domain	PF00651	BTB/POZ domain
OG0010624	3	3	None	None	None	None	None	None
OG0010625	3	3	None	None	None	None	None	None
OG0010626	3	3	None	None	None	None	None	None
OG0010627	3	3	GO:0004497;GO:0005506;GO:0016705;GO:0020037	monooxygenase activity ;iron ion binding ;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ;heme binding 	IPR001128	Family Cytochrome P450	PF00067	Cytochrome P450
OG0010628	3	3	None	None	None	None	None	None
OG0010629	3	3	None	None	None	None	None	None
OG0010630	3	3	None	None	None	None	None	None
OG0010631	3	3	None	None	None	None	None	None
OG0010632	3	3	None	None	None	None	None	None
OG0010633	3	3	None	None	IPR023631	Domain Amidase signature domain	PF01425	Amidase
OG0010634	3	3	None	None	None	None	None	None
OG0010635	3	3	None	None	None	None	None	None
OG0010636	3	3	None	None	None	None	None	None
OG0010637	3	3	None	None	None	None	None	None
OG0010638	3	3	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR011701	Family Major facilitator superfamily	PF07690	Major Facilitator Superfamily
OG0010639	3	3	None	None	IPR008160	Repeat Collagen triple helix repeat	PF01391	Collagen triple helix repeat (20 copies)
OG0010640	3	3	None	None	None	None	None	None
OG0010641	3	3	None	None	None	None	None	None
OG0010642	3	2	None	None	IPR010839	Family Acyclic terpene utilisation	PF07287	Acyclic terpene utilisation family protein AtuA
OG0010643	3	3	None	None	None	None	None	None
OG0010644	3	3	None	None	None	None	None	None
OG0010645	3	3	None	None	None	None	None	None
OG0010646	3	3	None	None	IPR002347	Family Short-chain dehydrogenase/reductase SDR	PF00106	short chain dehydrogenase
OG0010647	3	3	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups 	IPR000182	Domain GNAT domain	PF13302	Acetyltransferase (GNAT) domain
OG0010648	3	3	None	None	None	None	None	None
OG0010649	3	3	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR011701	Family Major facilitator superfamily	PF07690	Major Facilitator Superfamily
OG0010650	3	3	None	None	IPR021858	Family Fungal transcription factor	PF11951	Fungal specific transcription factor domain
OG0010651	3	3	None	None	None	None	None	None
OG0010652	3	3	None	None	None	None	None	None
OG0010653	3	2	None	None	None	None	None	None
OG0010654	3	3	None	None	None	None	None	None
OG0010655	3	3	None	None	None	None	None	None
OG0010656	3	3	None	None	None	None	None	None
OG0010657	3	3	None	None	None	None	None	None
OG0010658	3	3	None	None	None	None	None	None
OG0010659	3	3	None	None	None	None	None	None
OG0010660	3	3	None	None	None	None	None	None
OG0010661	3	3	None	None	None	None	None	None
OG0010662	3	1	None	None	None	None	None	None
OG0010663	3	3	None	None	IPR013766	Domain Thioredoxin domain	PF00085	Thioredoxin
OG0010664	3	3	None	None	IPR002125	Domain Cytidine and deoxycytidylate deaminase domain	PF00383	Cytidine and deoxycytidylate deaminase zinc-binding region
OG0010665	3	3	None	None	None	None	None	None
OG0010666	3	3	None	None	None	None	None	None
OG0010667	3	3	None	None	None	None	None	None
OG0010668	3	3	None	None	None	None	None	None
OG0010669	3	2	None	None	None	None	None	None
OG0010670	3	3	None	None	None	None	None	None
OG0010671	3	3	GO:0016020;GO:0055085	membrane ;transmembrane transport 	IPR004841	Domain Amino acid permease/ SLC12A domain	PF00324	Amino acid permease
OG0010672	3	3	None	None	None	None	None	None
OG0010673	3	3	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR011701	Family Major facilitator superfamily	PF07690	Major Facilitator Superfamily
OG0010674	3	3	None	None	None	None	None	None
OG0010675	3	3	None	None	None	None	None	None
OG0010676	3	3	None	None	IPR008030	Domain NmrA-like domain	PF05368	NmrA-like family
OG0010677	3	3	None	None	None	None	None	None
OG0010678	3	3	GO:0003677;GO:0006351;GO:0008270	DNA binding ;DNA-templated transcription ;zinc ion binding 	IPR007219	Domain Transcription factor domain, fungi	PF04082	Fungal specific transcription factor domain 
OG0010679	3	3	None	None	None	None	None	None
OG0010680	3	3	None	None	None	None	None	None
OG0010681	3	3	None	None	None	None	None	None
OG0010682	3	3	None	None	None	None	None	None
OG0010683	3	3	None	None	None	None	None	None
OG0010684	3	3	None	None	None	None	None	None
OG0010685	3	3	None	None	None	None	None	None
OG0010686	3	3	None	None	None	None	None	None
OG0010687	3	3	None	None	None	None	None	None
OG0010688	3	3	None	None	IPR000868	Domain Isochorismatase-like	PF00857	Isochorismatase family
OG0010689	3	3	None	None	None	None	None	None
OG0010690	3	3	None	None	None	None	None	None
OG0010691	3	3	None	None	IPR003903	Conserved_site Ubiquitin interacting motif	PF02809	Ubiquitin interaction motif
OG0010692	3	3	None	None	None	None	None	None
OG0010693	3	3	None	None	IPR001646	Repeat Pentapeptide repeat	PF00805	Pentapeptide repeats (8 copies)
OG0010694	3	3	None	None	None	None	None	None
OG0010695	3	3	None	None	None	None	None	None
OG0010696	3	3	None	None	None	None	None	None
OG0010697	3	3	None	None	None	None	None	None
OG0010698	3	3	None	None	None	None	None	None
OG0010699	3	3	None	None	None	None	None	None
OG0010700	3	3	None	None	None	None	None	None
OG0010701	3	3	None	None	None	None	None	None
OG0010702	3	3	None	None	None	None	None	None
OG0010703	3	3	None	None	None	None	None	None
OG0010704	3	3	None	None	None	None	None	None
OG0010705	3	3	None	None	None	None	None	None
OG0010706	3	3	None	None	IPR001030	Domain Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain	PF00330	Aconitase family (aconitate hydratase)
OG0010707	3	3	None	None	None	None	None	None
OG0010708	3	3	None	None	None	None	None	None
OG0010709	3	3	None	None	None	None	None	None
OG0010710	3	3	None	None	None	None	None	None
OG0010711	3	3	None	None	None	None	None	None
OG0010712	3	3	None	None	None	None	None	None
OG0010713	3	3	None	None	None	None	None	None
OG0010714	3	3	None	None	None	None	None	None
OG0010715	3	3	None	None	None	None	None	None
OG0010716	3	3	None	None	None	None	None	None
OG0010717	3	3	GO:0005515	protein binding 	IPR002110	Repeat Ankyrin repeat	PF12796	Ankyrin repeats (3 copies)
OG0010718	3	3	None	None	None	None	None	None
OG0010719	3	3	None	None	None	None	None	None
OG0010720	3	3	None	None	IPR008427	Domain Extracellular membrane protein, CFEM domain	PF05730	CFEM domain
OG0010721	3	3	None	None	None	None	None	None
OG0010722	3	2	None	None	None	None	None	None
OG0010723	3	3	GO:0005515	protein binding 	IPR000210	Domain BTB/POZ domain	PF00651	BTB/POZ domain
OG0010724	3	2	None	None	None	None	None	None
OG0010725	3	3	None	None	None	None	None	None
OG0010726	3	3	GO:0005515	protein binding 	IPR001810	Domain F-box domain	PF00646	F-box domain
OG0010727	3	3	None	None	None	None	None	None
OG0010728	3	3	None	None	None	None	None	None
OG0010729	3	3	None	None	None	None	None	None
OG0010730	3	3	None	None	None	None	None	None
OG0010731	3	3	GO:0005515	protein binding 	IPR001214	Domain SET domain	PF00856	SET domain
OG0010732	3	3	None	None	IPR022085	Family Oxopyrrolidines biosynthesis cluster protein G	PF12311	Protein of unknown function (DUF3632)
OG0010733	3	3	None	None	None	None	None	None
OG0010734	3	3	None	None	None	None	None	None
OG0010735	3	3	None	None	None	None	None	None
OG0010736	3	3	None	None	None	None	None	None
OG0010737	3	3	None	None	None	None	None	None
OG0010738	3	3	None	None	IPR024535	Domain Rhamnogalacturonase A/B/Epimerase-like, pectate lyase domain	PF12708	Pectate lyase superfamily protein
OG0010739	3	3	None	None	None	None	None	None
OG0010740	3	3	None	None	None	None	None	None
OG0010741	3	3	GO:0003677;GO:0006351;GO:0008270;GO:0000981;GO:0006355	DNA binding ;DNA-templated transcription ;zinc ion binding ;DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription 	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain	PF04082;PF00172	Fungal specific transcription factor domain ;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0010742	3	3	None	None	None	None	None	None
OG0010743	3	3	None	None	None	None	None	None
OG0010744	3	3	None	None	None	None	None	None
OG0010745	3	3	None	None	None	None	None	None
OG0010746	3	3	None	None	None	None	None	None
OG0010747	3	2	None	None	None	None	None	None
OG0010748	3	3	None	None	None	None	None	None
OG0010749	3	3	None	None	None	None	None	None
OG0010750	3	3	None	None	None	None	None	None
OG0010751	3	3	None	None	None	None	None	None
OG0010752	3	3	None	None	None	None	None	None
OG0010753	3	3	None	None	None	None	None	None
OG0010754	3	3	None	None	None	None	None	None
OG0010755	3	3	None	None	None	None	None	None
OG0010756	3	3	None	None	None	None	None	None
OG0010757	3	3	GO:0005507	copper ion binding 	IPR001117;IPR011707	Domain Multicopper oxidase, second cupredoxin domain;Domain Multicopper oxidase-like, N-terminal	PF00394;PF07732	Multicopper oxidase;Multicopper oxidase
OG0010758	3	3	None	None	None	None	None	None
OG0010759	3	3	None	None	None	None	None	None
OG0010760	3	3	None	None	None	None	None	None
OG0010761	3	3	None	None	None	None	None	None
OG0010762	3	3	None	None	None	None	None	None
OG0010763	3	2	None	None	None	None	None	None
OG0010764	3	3	None	None	None	None	None	None
OG0010765	3	3	GO:0004497;GO:0005506;GO:0016705;GO:0020037	monooxygenase activity ;iron ion binding ;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ;heme binding 	IPR001128	Family Cytochrome P450	PF00067	Cytochrome P450
OG0010766	3	2	None	None	None	None	None	None
OG0010767	3	3	None	None	None	None	None	None
OG0010768	3	3	None	None	None	None	None	None
OG0010769	3	3	None	None	None	None	PF13561	Enoyl-(Acyl carrier protein) reductase
OG0010770	3	3	GO:0004061;GO:0019441	arylformamidase activity ;tryptophan catabolic process to kynurenine 	IPR007325	Family Kynurenine formamidase/cyclase-like	PF04199	Putative cyclase
OG0010771	3	3	GO:0033922	peptidoglycan beta-N-acetylmuramidase activity 	IPR008302	Family Peptidoglycan beta-N-acetylmuramidase NamZ	PF07075	Exo-beta-N-acetylmuramidase NamZ, N-terminal
OG0010772	3	3	None	None	None	None	None	None
OG0010773	3	3	None	None	None	None	None	None
OG0010774	3	3	None	None	None	None	None	None
OG0010775	3	3	None	None	None	None	None	None
OG0010776	3	3	None	None	None	None	None	None
OG0010777	3	3	None	None	None	None	None	None
OG0010778	3	3	None	None	None	None	None	None
OG0010779	3	3	None	None	None	None	None	None
OG0010780	3	3	None	None	None	None	None	None
OG0010781	3	3	None	None	None	None	None	None
OG0010782	3	3	None	None	None	None	None	None
OG0010783	3	3	None	None	None	None	None	None
OG0010784	3	3	None	None	None	None	None	None
OG0010785	3	3	None	None	None	None	None	None
OG0010786	3	3	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 	IPR005828	Family Major facilitator, sugar transporter-like	PF00083	Sugar (and other) transporter
OG0010787	3	3	GO:0004553;GO:0005975	hydrolase activity, hydrolyzing O-glycosyl compounds ;carbohydrate metabolic process 	IPR001360	Family Glycoside hydrolase family 1	PF00232	Glycosyl hydrolase family 1
OG0010788	3	3	None	None	IPR002893	Domain Zinc finger, MYND-type	PF01753	MYND finger
OG0010789	3	3	None	None	None	None	None	None
OG0010790	3	3	None	None	None	None	None	None
OG0010791	3	3	None	None	None	None	None	None
OG0010792	3	3	None	None	None	None	None	None
OG0010793	3	3	None	None	None	None	None	None
OG0010794	3	3	None	None	None	None	None	None
OG0010795	3	3	None	None	None	None	None	None
OG0010796	3	3	None	None	None	None	None	None
OG0010797	3	3	GO:0000166	nucleotide binding 	IPR000683;IPR004104	Domain Gfo/Idh/MocA-like oxidoreductase, N-terminal;Domain Gfo/Idh/MocA-like oxidoreductase, C-terminal	PF01408;PF02894	Oxidoreductase family, NAD-binding Rossmann fold;Oxidoreductase family, C-terminal alpha/beta domain
OG0010798	3	3	None	None	IPR003615	Domain HNH nuclease	PF13391	HNH endonuclease
OG0010799	3	3	None	None	None	None	None	None
OG0010800	3	3	None	None	None	None	None	None
OG0010801	3	2	None	None	None	None	None	None
OG0010802	3	2	GO:0000981;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription ;zinc ion binding 	IPR021858;IPR001138	Family Fungal transcription factor;Domain Zn(2)Cys(6) fungal-type DNA-binding domain	PF11951;PF00172	Fungal specific transcription factor domain;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0010803	3	3	GO:0003677;GO:0006351;GO:0008270;GO:0000981;GO:0006355	DNA binding ;DNA-templated transcription ;zinc ion binding ;DNA-binding transcription factor activity, RNA polymerase II-specific ;regulation of DNA-templated transcription 	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain	PF04082;PF00172	Fungal specific transcription factor domain ;Fungal Zn(2)-Cys(6) binuclear cluster domain
